,id_municipio,entidad,municipio,carpetas,total,crimes_10k,lat,lon,class,map_input
1472,20475,Oaxaca,Santiago Matatlan,31,9681.0,32.021485383741435,16.866099,-96.383423,2,"[16.866099, -96.383423, 32.021485383741435]"
1473,20476,Oaxaca,Santiago Miltepec,5,393.0,127.22646310432545,17.984733,-97.689289,4,"[17.984733, -97.689289, 127.22646310432545]"
1474,20477,Oaxaca,Santiago Minas,0,1445.0,0.0,16.426183,-97.228153,0,"[16.426183, -97.228153, 0.0]"
1475,20478,Oaxaca,Santiago Nacaltepec,0,1785.0,0.0,17.505474,-96.916496,0,"[17.505474, -96.916496, 0.0]"
1476,20479,Oaxaca,Santiago Nejapilla,0,202.0,0.0,17.420284,-97.372616,0,"[17.420284, -97.372616, 0.0]"
1477,20480,Oaxaca,Santiago Nundiche,0,877.0,0.0,17.331792,-97.673498,0,"[17.331792, -97.673498, 0.0]"
1478,20481,Oaxaca,Santiago Nuyoo,0,1820.0,0.0,17.015173,-97.766539,0,"[17.015173, -97.766539, 0.0]"
1479,20482,Oaxaca,Santiago Pinotepa Nacional,423,53148.0,79.58907202528815,16.339009,-98.050348,4,"[16.339009, -98.050348, 79.58907202528815]"
1480,20483,Oaxaca,Santiago Suchilquitongo,65,10397.0,62.51803404828329,17.247126,-96.873686,3,"[17.247126, -96.873686, 62.51803404828329]"
1481,20484,Oaxaca,Santiago Tamazola,4,4250.0,9.411764705882382,17.669309,-98.2208,0,"[17.669309, -98.2208, 9.411764705882382]"
1482,20485,Oaxaca,Santiago Tapextla,5,3208.0,15.586034912718214,16.34097,-98.447474,1,"[16.34097, -98.447474, 15.586034912718214]"
1483,20486,Oaxaca,Villa Tejupam De La Union,3,2403.0,12.484394506866453,17.667088,-97.473521,1,"[17.667088, -97.473521, 12.484394506866453]"
1484,20487,Oaxaca,Santiago Tenango,7,1995.0,35.08771929824551,17.324921,-97.004104,2,"[17.324921, -97.004104, 35.08771929824551]"
1485,20488,Oaxaca,Santiago Tepetlapa,1,114.0,87.71929824561437,17.782596,-97.401536,4,"[17.782596, -97.401536, 87.71929824561437]"
1486,20489,Oaxaca,Santiago Tetepec,6,4994.0,12.014417300760925,16.322271,-97.748254,1,"[16.322271, -97.748254, 12.014417300760925]"
1487,20490,Oaxaca,Santiago Texcalcingo,8,3098.0,25.823111684958047,18.208196,-96.968769,2,"[18.208196, -96.968769, 25.823111684958047]"
1488,20491,Oaxaca,Santiago Textitlan,10,4404.0,22.70663033605806,16.692724,-97.26032,2,"[16.692724, -97.26032, 22.70663033605806]"
1489,20492,Oaxaca,Santiago Tilantongo,3,2956.0,10.148849797023045,17.283077,-97.339804,0,"[17.283077, -97.339804, 10.148849797023045]"
1490,20493,Oaxaca,Santiago Tillo,1,523.0,19.12045889101331,17.460285,-97.319723,1,"[17.460285, -97.319723, 19.12045889101331]"
1491,20494,Oaxaca,Santiago Tlazoyaltepec,4,4662.0,8.580008580008558,17.026902,-96.995495,0,"[17.026902, -96.995495, 8.580008580008558]"
1492,20495,Oaxaca,Santiago Xanica,5,3101.0,16.12383102225082,16.009469,-96.224926,1,"[16.009469, -96.224926, 16.12383102225082]"
1493,20496,Oaxaca,Santiago Xiacui,4,1736.0,23.04147465437787,17.29312,-96.431628,2,"[17.29312, -96.431628, 23.04147465437787]"
1494,20497,Oaxaca,Santiago Yaitepec,1,4352.0,2.297794117647068,16.225571,-97.26936,0,"[16.225571, -97.26936, 2.297794117647068]"
1495,20498,Oaxaca,Santiago Yaveo,7,6885.0,10.167029774872889,17.335828,-95.700692,0,"[17.335828, -95.700692, 10.167029774872889]"
1496,20499,Oaxaca,Santiago Yolomecatl,8,2090.0,38.2775119617226,17.470933,-97.56975,3,"[17.470933, -97.56975, 38.2775119617226]"
1497,20500,Oaxaca,Santiago Yosondua,5,8330.0,6.002400960384172,16.873377,-97.576609,0,"[16.873377, -97.576609, 6.002400960384172]"
1498,20501,Oaxaca,Santiago Yucuyachi,1,936.0,10.683760683760724,17.608201,-98.196405,1,"[17.608201, -98.196405, 10.683760683760724]"
1499,20502,Oaxaca,Santiago Zacatepec,8,5187.0,15.423173317910214,17.159395,-95.914962,1,"[17.159395, -95.914962, 15.423173317910214]"
1500,20503,Oaxaca,Santiago Zoochila,0,402.0,0.0,17.220566,-96.242139,0,"[17.220566, -96.242139, 0.0]"
1501,20504,Oaxaca,Nuevo Zoquiapam,0,1654.0,0.0,17.291322,-96.619984,0,"[17.291322, -96.619984, 0.0]"
1502,20505,Oaxaca,Santo Domingo Ingenio,12,7965.0,15.065913370998132,16.588492,-94.76863,1,"[16.588492, -94.76863, 15.065913370998132]"
1503,20506,Oaxaca,Santo Domingo Albarradas,0,755.0,0.0,17.068044,-96.200094,0,"[17.068044, -96.200094, 0.0]"
1504,20507,Oaxaca,Santo Domingo Armenta,11,3469.0,31.70942634765076,16.332972,-98.378152,2,"[16.332972, -98.378152, 31.70942634765076]"
1505,20508,Oaxaca,Santo Domingo Chihuitan,9,1486.0,60.56527590847889,16.591886,-95.162369,3,"[16.591886, -95.162369, 60.56527590847889]"
1506,20509,Oaxaca,Santo Domingo De Morelos,21,10738.0,19.556714471968796,15.833004,-96.668076,1,"[15.833004, -96.668076, 19.556714471968796]"
1507,20510,Oaxaca,Santo Domingo Ixcatlan,0,652.0,0.0,16.913927,-97.531934,0,"[16.913927, -97.531934, 0.0]"
1508,20511,Oaxaca,Santo Domingo Nuxaa,6,3124.0,19.206145966709308,17.221897,-97.12071,1,"[17.221897, -97.12071, 19.206145966709308]"
1509,20512,Oaxaca,Santo Domingo Ozolotepec,0,870.0,0.0,16.150868,-96.310399,0,"[16.150868, -96.310399, 0.0]"
1510,20513,Oaxaca,Santo Domingo Petapa,17,9157.0,18.565032215791227,16.820669,-95.140423,1,"[16.820669, -95.140423, 18.565032215791227]"
1511,20514,Oaxaca,Santo Domingo Roayaga,2,1020.0,19.607843137254836,17.337631,-96.114573,1,"[17.337631, -96.114573, 19.607843137254836]"
1512,20515,Oaxaca,Santo Domingo Tehuantepec,695,64639.0,107.52022772629533,16.332058,-95.232049,4,"[16.332058, -95.232049, 107.52022772629533]"
1513,20516,Oaxaca,Santo Domingo Teojomulco,3,5093.0,5.890437855880613,16.589403,-97.226188,0,"[16.589403, -97.226188, 5.890437855880613]"
1514,20517,Oaxaca,Santo Domingo Tepuxtepec,5,4815.0,10.384215991692603,16.956887,-96.055406,1,"[16.956887, -96.055406, 10.384215991692603]"
